id,title,description,course_id,created_by,created_at
1795,Test Prep Mastery - Quiz 2,Assessment quiz for Test Prep Mastery,700,1772,2025-09-17 17:29:02
1796,Test Prep Mastery - Quiz 3,Assessment quiz for Test Prep Mastery,700,1772,2025-09-18 17:29:02
1797,Test Prep Mastery - Quiz 4,Assessment quiz for Test Prep Mastery,700,1772,2025-09-29 17:29:02
1798,Sales Strategy - Quiz 1,Assessment quiz for Sales Strategy,701,24,2025-10-04 17:34:18
1799,Sales Strategy - Quiz 2,Assessment quiz for Sales Strategy,701,24,2025-09-29 17:34:18
1800,Sales Strategy - Quiz 3,Assessment quiz for Sales Strategy,701,24,2025-10-01 17:34:18
1801,Sales Strategy - Quiz 4,Assessment quiz for Sales Strategy,701,24,2025-10-01 17:34:18
1802,Sales Strategy - Quiz 5,Assessment quiz for Sales Strategy,701,24,2025-09-18 17:34:18
1803,Introduction to Data Science - Quiz 1,Assessment quiz for Introduction to Data Science,703,1373,2025-09-18 17:27:04
1804,Introduction to Data Science - Quiz 2,Assessment quiz for Introduction to Data Science,703,1373,2025-09-30 17:27:04
1805,Introduction to Data Science - Quiz 3,Assessment quiz for Introduction to Data Science,703,1373,2025-09-13 17:27:04
1806,Typography Masterclass - Quiz 1,Assessment quiz for Typography Masterclass,704,611,2025-10-11 17:27:52
1807,Typography Masterclass - Quiz 2,Assessment quiz for Typography Masterclass,704,611,2025-09-16 17:27:52
1808,Theoretical Mathematics - Quiz 1,Assessment quiz for Theoretical Mathematics,705,1326,2025-10-10 17:21:31
1809,Introduction to Node.js - Quiz 1,Assessment quiz for Introduction to Node.js,708,1213,2025-09-22 17:32:15
1810,Introduction to Node.js - Quiz 2,Assessment quiz for Introduction to Node.js,708,1213,2025-10-08 17:32:15
1811,Introduction to Node.js - Quiz 3,Assessment quiz for Introduction to Node.js,708,1213,2025-09-26 17:32:15
1812,Introduction to Node.js - Quiz 4,Assessment quiz for Introduction to Node.js,708,1213,2025-09-16 17:32:15
1813,Introduction to Node.js - Quiz 5,Assessment quiz for Introduction to Node.js,708,1213,2025-09-27 17:32:15
1814,Classical Music Theory - Quiz 1,Assessment quiz for Classical Music Theory,710,137,2025-10-01 17:37:24
1815,Classical Music Theory - Quiz 2,Assessment quiz for Classical Music Theory,710,137,2025-10-12 17:37:24
1816,Classical Music Theory - Quiz 3,Assessment quiz for Classical Music Theory,710,137,2025-09-18 17:37:24
1817,Physics Laboratory - Quiz 1,Assessment quiz for Physics Laboratory,711,436,2025-10-11 17:21:44
1818,Physics Laboratory - Quiz 2,Assessment quiz for Physics Laboratory,711,436,2025-09-23 17:21:44
1819,Physics Laboratory - Quiz 3,Assessment quiz for Physics Laboratory,711,436,2025-10-01 17:21:44
1820,Physics Laboratory - Quiz 4,Assessment quiz for Physics Laboratory,711,436,2025-10-01 17:21:44
1821,Physics Fundamentals - Quiz 1,Assessment quiz for Physics Fundamentals,712,601,2025-09-29 17:24:25
1822,Physics Fundamentals - Quiz 2,Assessment quiz for Physics Fundamentals,712,601,2025-10-03 17:24:25
1823,Advanced Mindfulness - Quiz 1,Assessment quiz for Advanced Mindfulness,713,795,2025-10-03 17:25:27
1824,Advanced Mindfulness - Quiz 2,Assessment quiz for Advanced Mindfulness,713,795,2025-10-12 17:25:27
1825,Advanced Mindfulness - Quiz 3,Assessment quiz for Advanced Mindfulness,713,795,2025-09-29 17:25:27
1826,Advanced Mindfulness - Quiz 4,Assessment quiz for Advanced Mindfulness,713,795,2025-09-30 17:25:27
1827,Italian for Travelers - Quiz 1,Assessment quiz for Italian for Travelers,714,1165,2025-10-11 17:29:50
1828,Italian for Travelers - Quiz 2,Assessment quiz for Italian for Travelers,714,1165,2025-09-23 17:29:50
1829,Italian for Travelers - Quiz 3,Assessment quiz for Italian for Travelers,714,1165,2025-09-30 17:29:50
1830,Italian for Travelers - Quiz 4,Assessment quiz for Italian for Travelers,714,1165,2025-09-30 17:29:50
1831,Italian for Travelers - Quiz 5,Assessment quiz for Italian for Travelers,714,1165,2025-10-11 17:29:50
1832,Advanced Biology - Quiz 1,Assessment quiz for Advanced Biology,715,164,2025-09-30 17:26:48
1833,Advanced Biology - Quiz 2,Assessment quiz for Advanced Biology,715,164,2025-09-16 17:26:48
1834,Business French - Quiz 1,Assessment quiz for Business French,716,2040,2025-09-30 17:31:00
1835,Business French - Quiz 2,Assessment quiz for Business French,716,2040,2025-10-01 17:31:00
1836,Business French - Quiz 3,Assessment quiz for Business French,716,2040,2025-09-25 17:31:00
1837,Business French - Quiz 4,Assessment quiz for Business French,716,2040,2025-09-25 17:31:00
1838,Business French - Quiz 5,Assessment quiz for Business French,716,2040,2025-09-27 17:31:00
1839,Fitness Essentials - Quiz 1,Assessment quiz for Fitness Essentials,717,1416,2025-10-11 17:29:48
1840,Fitness Essentials - Quiz 2,Assessment quiz for Fitness Essentials,717,1416,2025-09-27 17:29:48
1841,Music Theory Basics - Quiz 1,Assessment quiz for Music Theory Basics,718,996,2025-09-29 17:35:13
1842,Complete Fitness Guide - Quiz 1,Assessment quiz for Complete Fitness Guide,719,958,2025-10-08 17:26:33
1843,Complete Fitness Guide - Quiz 2,Assessment quiz for Complete Fitness Guide,719,958,2025-09-13 17:26:33
1844,Complete Fitness Guide - Quiz 3,Assessment quiz for Complete Fitness Guide,719,958,2025-10-04 17:26:33
1845,Professional Marketing Skills - Quiz 1,Assessment quiz for Professional Marketing Skills,720,619,2025-10-05 17:35:35
1846,Professional Marketing Skills - Quiz 2,Assessment quiz for Professional Marketing Skills,720,619,2025-09-15 17:35:35
1847,Professional Marketing Skills - Quiz 3,Assessment quiz for Professional Marketing Skills,720,619,2025-09-22 17:35:35
1848,Professional Marketing Skills - Quiz 4,Assessment quiz for Professional Marketing Skills,720,619,2025-09-26 17:35:35
1849,Professional Marketing Skills - Quiz 5,Assessment quiz for Professional Marketing Skills,720,619,2025-09-20 17:35:35
1850,Yoga for Beginners - Quiz 1,Assessment quiz for Yoga for Beginners,721,51,2025-10-07 17:27:59
1851,Yoga for Beginners - Quiz 2,Assessment quiz for Yoga for Beginners,721,51,2025-10-07 17:27:59
1852,Yoga for Beginners - Quiz 3,Assessment quiz for Yoga for Beginners,721,51,2025-09-30 17:27:59
1853,Professional AI - Quiz 1,Assessment quiz for Professional AI,722,1887,2025-09-30 17:26:37
1854,Creative Drawing Workshop - Quiz 1,Assessment quiz for Creative Drawing Workshop,723,701,2025-09-24 17:33:22
1855,Modern Painting Techniques - Quiz 1,Assessment quiz for Modern Painting Techniques,724,556,2025-10-01 17:24:21
1856,Modern Painting Techniques - Quiz 2,Assessment quiz for Modern Painting Techniques,724,556,2025-09-15 17:24:21
1857,Modern Painting Techniques - Quiz 3,Assessment quiz for Modern Painting Techniques,724,556,2025-09-26 17:24:21
1858,Modern Painting Techniques - Quiz 4,Assessment quiz for Modern Painting Techniques,724,556,2025-09-19 17:24:21
1859,Advanced Writing - Quiz 1,Assessment quiz for Advanced Writing,725,1210,2025-10-03 17:30:53
1860,Advanced Writing - Quiz 2,Assessment quiz for Advanced Writing,725,1210,2025-10-01 17:30:53
1861,Theoretical Physics - Quiz 1,Assessment quiz for Theoretical Physics,726,611,2025-10-03 17:31:35
1862,Theoretical Physics - Quiz 2,Assessment quiz for Theoretical Physics,726,611,2025-10-03 17:31:35
1863,Time Management Mastery - Quiz 1,Assessment quiz for Time Management Mastery,727,1644,2025-09-18 17:23:22
1864,Time Management Mastery - Quiz 2,Assessment quiz for Time Management Mastery,727,1644,2025-10-02 17:23:22
1865,Time Management Mastery - Quiz 3,Assessment quiz for Time Management Mastery,727,1644,2025-09-29 17:23:22
1866,Time Management Mastery - Quiz 4,Assessment quiz for Time Management Mastery,727,1644,2025-09-15 17:23:22
1867,Time Management Mastery - Quiz 5,Assessment quiz for Time Management Mastery,727,1644,2025-09-15 17:23:22
1868,Chemistry Fundamentals - Quiz 1,Assessment quiz for Chemistry Fundamentals,728,1165,2025-09-25 17:23:38
1869,Chemistry Fundamentals - Quiz 2,Assessment quiz for Chemistry Fundamentals,728,1165,2025-09-18 17:23:38
1870,Chemistry Fundamentals - Quiz 3,Assessment quiz for Chemistry Fundamentals,728,1165,2025-09-21 17:23:38
1871,Chemistry Fundamentals - Quiz 4,Assessment quiz for Chemistry Fundamentals,728,1165,2025-10-05 17:23:38
1872,Chemistry Fundamentals - Quiz 5,Assessment quiz for Chemistry Fundamentals,728,1165,2025-09-19 17:23:38
1873,Complete First Aid Guide - Quiz 1,Assessment quiz for Complete First Aid Guide,730,617,2025-09-13 17:25:10
1874,Complete First Aid Guide - Quiz 2,Assessment quiz for Complete First Aid Guide,730,617,2025-10-05 17:25:10
1875,Complete First Aid Guide - Quiz 3,Assessment quiz for Complete First Aid Guide,730,617,2025-10-11 17:25:10
1876,Complete First Aid Guide - Quiz 4,Assessment quiz for Complete First Aid Guide,730,617,2025-10-07 17:25:10
1877,Complete First Aid Guide - Quiz 5,Assessment quiz for Complete First Aid Guide,730,617,2025-09-16 17:25:10
1878,Physics Laboratory - Quiz 1,Assessment quiz for Physics Laboratory,732,453,2025-10-05 17:29:12
1879,Node.js for Beginners - Quiz 1,Assessment quiz for Node.js for Beginners,733,1045,2025-09-14 17:23:17
1880,Node.js for Beginners - Quiz 2,Assessment quiz for Node.js for Beginners,733,1045,2025-10-05 17:23:17
1881,Node.js for Beginners - Quiz 3,Assessment quiz for Node.js for Beginners,733,1045,2025-10-04 17:23:17
1882,Node.js for Beginners - Quiz 4,Assessment quiz for Node.js for Beginners,733,1045,2025-10-06 17:23:17
1883,Node.js for Beginners - Quiz 5,Assessment quiz for Node.js for Beginners,733,1045,2025-09-19 17:23:17
1884,Japanese Conversation - Quiz 1,Assessment quiz for Japanese Conversation,734,825,2025-10-04 17:30:15
1885,Japanese Conversation - Quiz 2,Assessment quiz for Japanese Conversation,734,825,2025-09-25 17:30:15
1886,Japanese Conversation - Quiz 3,Assessment quiz for Japanese Conversation,734,825,2025-09-23 17:30:15
1887,Japanese Conversation - Quiz 4,Assessment quiz for Japanese Conversation,734,825,2025-09-14 17:30:15
1888,Japanese Conversation - Quiz 5,Assessment quiz for Japanese Conversation,734,825,2025-09-19 17:30:15
1889,IoT Fundamentals - Quiz 1,Assessment quiz for IoT Fundamentals,735,1680,2025-09-25 17:27:08
1890,Complete Fitness Guide - Quiz 1,Assessment quiz for Complete Fitness Guide,736,1607,2025-09-25 17:24:54
1891,Complete Fitness Guide - Quiz 2,Assessment quiz for Complete Fitness Guide,736,1607,2025-10-03 17:24:54
1892,Complete Fitness Guide - Quiz 3,Assessment quiz for Complete Fitness Guide,736,1607,2025-09-23 17:24:54
1893,Complete Fitness Guide - Quiz 4,Assessment quiz for Complete Fitness Guide,736,1607,2025-10-03 17:24:54
1894,UI/UX for Professionals - Quiz 1,Assessment quiz for UI/UX for Professionals,737,158,2025-10-08 17:36:26
1895,UI/UX for Professionals - Quiz 2,Assessment quiz for UI/UX for Professionals,737,158,2025-09-28 17:36:26
1896,UI/UX for Professionals - Quiz 3,Assessment quiz for UI/UX for Professionals,737,158,2025-09-23 17:36:26
1897,Test Prep Mastery - Quiz 1,Assessment quiz for Test Prep Mastery,738,1967,2025-09-30 17:32:33
1898,Logo Design Design Principles - Quiz 1,Assessment quiz for Logo Design Design Principles,739,858,2025-10-05 17:25:10
1899,Logo Design Design Principles - Quiz 2,Assessment quiz for Logo Design Design Principles,739,858,2025-10-08 17:25:10
1900,Logo Design Design Principles - Quiz 3,Assessment quiz for Logo Design Design Principles,739,858,2025-09-17 17:25:10
1901,Professional Writing - Quiz 1,Assessment quiz for Professional Writing,740,438,2025-09-29 17:38:06
1902,Professional Writing - Quiz 2,Assessment quiz for Professional Writing,740,438,2025-10-07 17:38:06
1903,Introduction to Mathematics - Quiz 1,Assessment quiz for Introduction to Mathematics,741,558,2025-09-22 17:36:54
1904,Professional Machine Learning - Quiz 1,Assessment quiz for Professional Machine Learning,742,1536,2025-09-13 17:38:28
1905,Professional Machine Learning - Quiz 2,Assessment quiz for Professional Machine Learning,742,1536,2025-09-13 17:38:28
1906,Professional Machine Learning - Quiz 3,Assessment quiz for Professional Machine Learning,742,1536,2025-09-25 17:38:28
1907,Professional Machine Learning - Quiz 4,Assessment quiz for Professional Machine Learning,742,1536,2025-09-25 17:38:28
1908,Professional Machine Learning - Quiz 5,Assessment quiz for Professional Machine Learning,742,1536,2025-10-11 17:38:28
1909,Business Italian - Quiz 1,Assessment quiz for Business Italian,743,241,2025-09-20 17:25:12
1910,Business Italian - Quiz 2,Assessment quiz for Business Italian,743,241,2025-10-07 17:25:12
1911,Business Italian - Quiz 3,Assessment quiz for Business Italian,743,241,2025-10-05 17:25:12
1912,Business Italian - Quiz 4,Assessment quiz for Business Italian,743,241,2025-09-17 17:25:12
1913,Research Methods Fundamentals - Quiz 1,Assessment quiz for Research Methods Fundamentals,744,958,2025-09-24 17:37:27
1914,Research Methods Fundamentals - Quiz 2,Assessment quiz for Research Methods Fundamentals,744,958,2025-09-30 17:37:27
1915,Cloud Computing Best Practices - Quiz 1,Assessment quiz for Cloud Computing Best Practices,745,1210,2025-10-10 17:30:31
1916,Advanced Spanish - Quiz 1,Assessment quiz for Advanced Spanish,746,1439,2025-09-13 17:23:52
1917,Advanced Spanish - Quiz 2,Assessment quiz for Advanced Spanish,746,1439,2025-10-07 17:23:52
1918,Advanced Spanish - Quiz 3,Assessment quiz for Advanced Spanish,746,1439,2025-10-12 17:23:52
1919,Advanced Spanish - Quiz 4,Assessment quiz for Advanced Spanish,746,1439,2025-09-17 17:23:52
1920,Finance Management - Quiz 1,Assessment quiz for Finance Management,747,236,2025-09-19 17:33:11
1921,Finance Management - Quiz 2,Assessment quiz for Finance Management,747,236,2025-10-10 17:33:11
1922,Creative Creative Writing Workshop - Quiz 1,Assessment quiz for Creative Creative Writing Workshop,748,1737,2025-10-05 17:24:10
1923,Creative Creative Writing Workshop - Quiz 2,Assessment quiz for Creative Creative Writing Workshop,748,1737,2025-09-28 17:24:10
1924,Creative Creative Writing Workshop - Quiz 3,Assessment quiz for Creative Creative Writing Workshop,748,1737,2025-10-01 17:24:10
1925,Creative Creative Writing Workshop - Quiz 4,Assessment quiz for Creative Creative Writing Workshop,748,1737,2025-10-03 17:24:10
1926,Effective Career - Quiz 1,Assessment quiz for Effective Career,749,1149,2025-09-21 17:33:05
1927,Effective Career - Quiz 2,Assessment quiz for Effective Career,749,1149,2025-09-24 17:33:05
1928,Effective Career - Quiz 3,Assessment quiz for Effective Career,749,1149,2025-09-14 17:33:05
1929,Effective Career - Quiz 4,Assessment quiz for Effective Career,749,1149,2025-09-24 17:33:05
1930,Effective Career - Quiz 5,Assessment quiz for Effective Career,749,1149,2025-10-08 17:33:05
1931,Advanced Yoga - Quiz 1,Assessment quiz for Advanced Yoga,750,227,2025-10-11 17:27:03
1932,Advanced Yoga - Quiz 2,Assessment quiz for Advanced Yoga,750,227,2025-10-05 17:27:03
1933,Advanced Yoga - Quiz 3,Assessment quiz for Advanced Yoga,750,227,2025-10-09 17:27:03
1934,Advanced Machine Learning - Quiz 1,Assessment quiz for Advanced Machine Learning,751,1973,2025-09-24 17:34:16
1935,Advanced Machine Learning - Quiz 2,Assessment quiz for Advanced Machine Learning,751,1973,2025-09-18 17:34:16
1936,Advanced Machine Learning - Quiz 3,Assessment quiz for Advanced Machine Learning,751,1973,2025-10-05 17:34:16
1937,Advanced Machine Learning - Quiz 4,Assessment quiz for Advanced Machine Learning,751,1973,2025-09-17 17:34:16
1938,Advanced Machine Learning - Quiz 5,Assessment quiz for Advanced Machine Learning,751,1973,2025-09-17 17:34:16
1939,Theoretical Physics - Quiz 1,Assessment quiz for Theoretical Physics,752,1674,2025-10-03 17:27:29
1940,Theoretical Physics - Quiz 2,Assessment quiz for Theoretical Physics,752,1674,2025-10-12 17:27:29
1941,Theoretical Physics - Quiz 3,Assessment quiz for Theoretical Physics,752,1674,2025-10-06 17:27:29
1942,Effective Communication - Quiz 1,Assessment quiz for Effective Communication,754,92,2025-09-30 17:21:39
1943,Effective Communication - Quiz 2,Assessment quiz for Effective Communication,754,92,2025-10-11 17:21:39
1944,Effective Communication - Quiz 3,Assessment quiz for Effective Communication,754,92,2025-10-04 17:21:39
1945,Effective Communication - Quiz 4,Assessment quiz for Effective Communication,754,92,2025-09-25 17:21:39
1946,Effective Communication - Quiz 5,Assessment quiz for Effective Communication,754,92,2025-09-27 17:21:39
1947,Music Theory Basics - Quiz 1,Assessment quiz for Music Theory Basics,756,1210,2025-10-03 17:23:11
1948,Music Theory Basics - Quiz 2,Assessment quiz for Music Theory Basics,756,1210,2025-09-22 17:23:11
1949,Music Theory Basics - Quiz 3,Assessment quiz for Music Theory Basics,756,1210,2025-09-18 17:23:11
1950,Music Theory Basics - Quiz 4,Assessment quiz for Music Theory Basics,756,1210,2025-09-17 17:23:11
1951,Music Theory Basics - Quiz 5,Assessment quiz for Music Theory Basics,756,1210,2025-09-13 17:23:11
1952,IoT Implementation - Quiz 1,Assessment quiz for IoT Implementation,757,2018,2025-10-04 17:26:34
1953,IoT Implementation - Quiz 2,Assessment quiz for IoT Implementation,757,2018,2025-09-29 17:26:34
1954,IoT Implementation - Quiz 3,Assessment quiz for IoT Implementation,757,2018,2025-09-24 17:26:34
1955,Music Theory Masterclass - Quiz 1,Assessment quiz for Music Theory Masterclass,758,818,2025-10-11 17:26:00
1956,Music Theory Masterclass - Quiz 2,Assessment quiz for Music Theory Masterclass,758,818,2025-09-18 17:26:00
1957,Music Theory Masterclass - Quiz 3,Assessment quiz for Music Theory Masterclass,758,818,2025-10-08 17:26:00
1958,Music Theory Masterclass - Quiz 4,Assessment quiz for Music Theory Masterclass,758,818,2025-09-28 17:26:00
1959,Music Theory Masterclass - Quiz 5,Assessment quiz for Music Theory Masterclass,758,818,2025-09-28 17:26:00
